Product Name,Time,Day,Price,Quantity,Stock Remaining
Balaji Wafers Simply Salted 100g,2026-07-02 17:29:00,Thursday,40.0,2,139
Everest Kashmiri Lalchili Powder 200g,2026-07-02 17:30:00,Thursday,120.0,1,122
Tropicana 100% Orange Juice 1L,2026-07-02 17:33:00,Thursday,125.0,2,133
MTR Rava Idli Mix 500g,2026-07-02 17:34:00,Thursday,110.0,1,59
Bru Green Label Coffee 500g,2026-07-02 17:37:00,Thursday,180.0,1,105
Amul Pure Cow Ghee 1L,2026-07-02 17:39:00,Thursday,680.0,1,136
Compact Umbrellas Indian Monsoon Edition,2026-07-02 17:42:00,Thursday,299.0,3,154
Amul Taaza Toned Milk 1L,2026-07-02 17:46:00,Thursday,56.0,1,111
Dhara Groundnut Oil 1L,2026-07-02 17:53:00,Thursday,195.0,1,126
Tata Salt Lite 1kg,2026-07-02 17:57:00,Thursday,28.0,1,142
Quaker Instant Oats 1kg,2026-07-02 18:01:00,Thursday,190.0,1,76
Homelite Safety Matchbox (10-Pack bundle),2026-07-02 18:03:00,Thursday,20.0,1,102
Wibs White Bread 400g,2026-07-02 18:05:00,Thursday,45.0,3,79
D-Mart Premia Cumin Seeds (Jeera) 200g,2026-07-02 18:07:00,Thursday,140.0,1,120
KitKat 4-Finger Chocolate Bar,2026-07-02 18:07:00,Thursday,40.0,1,98
Catch Black Pepper Powder 100g,2026-07-02 18:08:00,Thursday,75.0,1,71
Coca Cola Soft Drink 2L,2026-07-02 18:10:00,Thursday,95.0,1,118
Gits Gulab Jamun Mix 200g,2026-07-02 18:13:00,Thursday,115.0,1,76
Kinley Water Bottle 1L,2026-07-02 18:15:00,Thursday,20.0,1,141
D-Mart Premia Moong Dal Chilka 1kg,2026-07-02 18:20:00,Thursday,130.0,1,137
Amul Pure Cow Ghee 1L,2026-07-02 18:22:00,Thursday,680.0,1,135
Balaji Wafers Simply Salted 100g,2026-07-02 18:24:00,Thursday,40.0,1,138
D-Mart Premia Raisins (Kishmish) 250g,2026-07-02 18:30:00,Thursday,110.0,1,109
Mother Dairy Classic Dahi 400g,2026-07-02 18:33:00,Thursday,50.0,1,107
Tata Salt SuperLite 1kg,2026-07-02 18:35:00,Thursday,32.0,1,170
Nescafe Classic Instant Coffee 100g,2026-07-02 18:37:00,Thursday,310.0,1,73
Cadbury Dairy Milk Family Pack 100g,2026-07-02 18:38:00,Thursday,100.0,1,122
Dabur Apis Himalaya Honey 500g,2026-07-02 18:42:00,Thursday,215.0,1,103
Kinley Water Bottle 1L,2026-07-02 18:45:00,Thursday,20.0,1,140
Kellogg's Corn Flakes Original 475g,2026-07-02 18:46:00,Thursday,220.0,1,71
Santoor Sandal & Turmeric Soap (125g x 3),2026-07-02 18:55:00,Thursday,140.0,1,60
D-Mart Premia Urad Dal Black whole 1kg,2026-07-02 18:58:00,Thursday,140.0,2,101
5 Star Chocolate Bar 20g,2026-07-02 19:00:00,Thursday,20.0,2,122
Haldiram's Gulab Jamun Tin 1kg,2026-07-02 19:04:00,Thursday,240.0,1,133
D-Mart Premia Walnuts (Akhrot) 250g,2026-07-02 19:08:00,Thursday,350.0,2,105
Aashirvaad Mustard Seeds (Rai) 100g,2026-07-02 19:12:00,Thursday,25.0,1,86
India Gate Feast Rozana Basmati Rice 5kg,2026-07-02 19:14:00,Thursday,380.0,1,111
Bournvita Chocolate Nutrition Drink 1kg,2026-07-02 19:20:00,Thursday,430.0,1,89
Amul Masti Spiced Buttermilk 200ml,2026-07-02 19:22:00,Thursday,20.0,3,185
D-Mart Premia Thick Poha 1kg,2026-07-02 19:25:00,Thursday,55.0,1,92
Amul Lassi Rose Flavour 200ml,2026-07-02 19:26:00,Thursday,25.0,1,134
Fortune Sona Masoori Rice 5kg,2026-07-02 19:29:00,Thursday,340.0,2,88
Amul Masti Spiced Buttermilk 200ml,2026-07-02 19:29:00,Thursday,20.0,1,184
Amul Gold Full Cream Milk 1L,2026-07-02 19:34:00,Thursday,66.0,2,120
Dove Intense Repair Shampoo 650ml,2026-07-02 19:34:00,Thursday,480.0,1,71
Compact Umbrellas Indian Monsoon Edition,2026-07-02 19:36:00,Thursday,299.0,1,153
D-Mart Premia Matki (Moth Beans) 1kg,2026-07-02 19:36:00,Thursday,120.0,1,107
Tata Salt Rock Salt 1kg,2026-07-02 19:38:00,Thursday,75.0,3,104
Tata Salt SuperLite 1kg,2026-07-02 19:39:00,Thursday,32.0,1,169
Lay's India's Magic Masala Chips 90g,2026-07-02 19:40:00,Thursday,20.0,1,121
Pass Pass Mouth Freshener 100g,2026-07-02 19:46:00,Thursday,50.0,1,126
Aashirvaad Atta Shudh Chakki 5kg,2026-07-02 19:48:00,Thursday,260.0,1,101
D-Mart Premia Almonds (Badam) 500g,2026-07-02 19:48:00,Thursday,450.0,1,108
Fortune Chakki Fresh Atta 10kg,2026-07-02 19:52:00,Thursday,490.0,3,138
Bisleri Mineral Water Bottle 1L,2026-07-02 19:52:00,Thursday,20.0,3,192
Everest Kashmiri Lalchili Powder 200g,2026-07-02 19:54:00,Thursday,120.0,1,121
Haldiram's Panchrattan Mixture 400g,2026-07-02 19:55:00,Thursday,130.0,3,124
Frooti Mango Drink 1.2L,2026-07-02 19:56:00,Thursday,75.0,1,141
Maaza Mango Drink 1.2L,2026-07-02 19:58:00,Thursday,75.0,2,82
D-Mart Premia Kolam Rice 10kg,2026-07-03 08:04:00,Friday,650.0,1,75
MDH Pav Bhaji Masala 100g,2026-07-03 08:08:00,Friday,78.0,1,101
Britannia Brown Bread 400g,2026-07-03 08:11:00,Friday,50.0,1,167
Lay's Classic Salted Potato Chips 90g,2026-07-03 08:12:00,Friday,20.0,1,80
Tata Tea Premium Leaf Tea 1kg,2026-07-03 08:17:00,Friday,420.0,1,125
Fortune Sona Masoori Rice 5kg,2026-07-03 08:30:00,Friday,340.0,1,87
Catch Black Pepper Powder 100g,2026-07-03 08:35:00,Friday,75.0,1,70
Amul Masti Spiced Buttermilk 200ml,2026-07-03 08:35:00,Friday,20.0,1,183
Tata Salt SuperLite 1kg,2026-07-03 08:36:00,Friday,32.0,1,168
Amul Gold Full Cream Milk 1L,2026-07-03 08:36:00,Friday,66.0,1,119
D-Mart Premia Chana Dal 1kg,2026-07-03 08:37:00,Friday,95.0,1,83
MDH Pav Bhaji Masala 100g,2026-07-03 08:38:00,Friday,78.0,1,100
Kellogg's Corn Flakes Original 475g,2026-07-03 08:42:00,Friday,220.0,1,70
D-Mart Premia Walnuts (Akhrot) 250g,2026-07-03 08:43:00,Friday,350.0,1,104
Saffola Masala Oats Classic 500g,2026-07-03 08:52:00,Friday,160.0,1,85
Everest Turmeric Powder 200g,2026-07-03 08:54:00,Friday,55.0,1,93
Bru Instant Coffee Jar 100g,2026-07-03 08:55:00,Friday,290.0,1,93
Tata Salt Lite 1kg,2026-07-03 09:04:00,Friday,28.0,1,141
D-Mart Premia Rajma Chitra 1kg,2026-07-03 09:08:00,Friday,155.0,1,104
Amul Pure Butter 500g,2026-07-03 09:10:00,Friday,275.0,1,125
Haldiram's Panchrattan Mixture 400g,2026-07-03 09:12:00,Friday,130.0,1,123
MTR Vermicelli 500g,2026-07-03 09:14:00,Friday,55.0,1,75
Rin Laundry Detergent Bar (4-Pack),2026-07-03 09:15:00,Friday,40.0,1,71
Haldiram's Moong Dal Namkeen 400g,2026-07-03 09:27:00,Friday,120.0,1,60
Maggi 2-Minute Masala Noodles 12-Pack,2026-07-03 09:29:00,Friday,168.0,4,103
Bisleri Mineral Water Bottle 1L,2026-07-03 09:31:00,Friday,20.0,3,189
Fortune Mustard Oil 1L,2026-07-03 09:41:00,Friday,175.0,1,86
Everest Coriander Powder 200g,2026-07-03 09:46:00,Friday,65.0,1,126
Wagh Bakri Premium Leaf Tea 1kg,2026-07-03 09:47:00,Friday,450.0,1,121
Vim Lemon Dishwash Liquid Gel 500ml,2026-07-03 09:47:00,Friday,115.0,1,89
Bru Green Label Coffee 500g,2026-07-03 09:47:00,Friday,180.0,1,104
Pears Pure & Gentle Soap (125g x 3),2026-07-03 09:49:00,Friday,225.0,1,86
D-Mart Premia Besan 1kg,2026-07-03 09:51:00,Friday,90.0,1,102
Thums Up Soft Drink 2L,2026-07-03 09:54:00,Friday,95.0,1,136
Britannia Brown Bread 400g,2026-07-03 10:00:00,Friday,50.0,2,165
Bru Green Label Coffee 500g,2026-07-03 10:04:00,Friday,180.0,1,103
Aashirvaad Salt 1kg,2026-07-03 10:05:00,Friday,24.0,2,127
Haldiram's Khatta Meetha Mixture 400g,2026-07-03 10:05:00,Friday,110.0,3,113
Comfort After Wash Fabric Conditioner 860ml,2026-07-03 10:07:00,Friday,235.0,1,133
Dabur Amla Hair Oil 275ml,2026-07-03 10:08:00,Friday,115.0,1,120
D-Mart Premia Almonds (Badam) 500g,2026-07-03 10:14:00,Friday,450.0,2,106
Aashirvaad Atta Shudh Chakki 5kg,2026-07-03 10:22:00,Friday,260.0,1,100
KitKat 4-Finger Chocolate Bar,2026-07-03 10:23:00,Friday,40.0,1,97
Limca Lime Lemon Drink 2L,2026-07-03 10:25:00,Friday,95.0,1,98
D-Mart Premia Maida 1kg,2026-07-03 10:29:00,Friday,45.0,1,72
Dettol Antiseptic Liquid Bottle 500ml,2026-07-03 10:30:00,Friday,210.0,1,108
D-Mart Premia Pistachios (Pista) 250g,2026-07-03 10:32:00,Friday,310.0,1,69
Pril Lime Liquid Dishwash 425ml,2026-07-03 10:39:00,Friday,105.0,1,134
Parle Monaco Salted Biscuits 120g,2026-07-03 10:43:00,Friday,25.0,1,134
Horlicks Classic Malt Jar 1kg,2026-07-03 10:43:00,Friday,410.0,1,120
Balaji Wafers Simply Salted 100g,2026-07-03 10:49:00,Friday,40.0,2,136
Amul Masti Spiced Buttermilk 200ml,2026-07-03 10:49:00,Friday,20.0,1,182
Bajaj Almond Drops Hair Oil 200ml,2026-07-03 10:51:00,Friday,125.0,1,106
Mangaldeep Sandalwood Agarbatti 80 Sticks,2026-07-03 10:56:00,Friday,60.0,1,75
Fortune Sona Masoori Rice 5kg,2026-07-03 11:01:00,Friday,340.0,1,86
Perk Chocolate Wafer Bar 15g,2026-07-03 11:02:00,Friday,10.0,1,133
Wibs White Bread 400g,2026-07-03 11:02:00,Friday,45.0,1,78
Del Monte Sweet Corn Tin 400g,2026-07-03 11:12:00,Friday,95.0,1,95
Wibs White Bread 400g,2026-07-03 11:13:00,Friday,45.0,1,77
D-Mart Premia Mustard Seeds (Rai) 200g,2026-07-03 11:14:00,Friday,40.0,1,121
Britannia Good Day Cashew Biscuits 200g,2026-07-03 11:14:00,Friday,35.0,1,71
Pillsbury Chakki Fresh Atta 5kg,2026-07-03 11:17:00,Friday,255.0,1,94
Amul Masti Spiced Buttermilk 200ml,2026-07-03 11:17:00,Friday,20.0,1,181
Gemini Vanaspati Ghee 1L,2026-07-03 11:23:00,Friday,120.0,1,136
Gillette Guard Razor Blades (5-Pack),2026-07-03 11:24:00,Friday,35.0,1,126
Britannia Brown Bread 400g,2026-07-03 11:24:00,Friday,50.0,1,164
Amul Crunchy Peanut Butter 400g,2026-07-03 11:25:00,Friday,175.0,1,73
Bournvita Chocolate Nutrition Drink 1kg,2026-07-03 11:32:00,Friday,430.0,1,88
Gowardhan Cow Ghee 1L,2026-07-03 11:40:00,Friday,710.0,2,120
Patanjali Bandhani Hing 25g,2026-07-03 11:41:00,Friday,45.0,1,76
D-Mart Premia Sugar 1kg,2026-07-03 11:41:00,Friday,48.0,2,120
D-Mart Premia Sugar 5kg,2026-07-03 11:43:00,Friday,235.0,1,98
D-Mart Premia Masoor Dal Lall 1kg,2026-07-03 11:50:00,Friday,110.0,1,108
Britannia Bourbon Cream Biscuits 150g,2026-07-03 11:54:00,Friday,30.0,1,100
Maggi 2-Minute Masala Noodles 12-Pack,2026-07-03 11:55:00,Friday,168.0,1,102
Gits Gulab Jamun Mix 200g,2026-07-03 12:05:00,Friday,115.0,1,75
Harpic Toilet Cleaner Original 1L,2026-07-03 12:09:00,Friday,195.0,2,121
Lay's India's Magic Masala Chips 90g,2026-07-03 12:11:00,Friday,20.0,2,119
D-Mart Premia Matki (Moth Beans) 1kg,2026-07-03 12:19:00,Friday,120.0,1,106
Lay's Classic Salted Potato Chips 90g,2026-07-03 12:21:00,Friday,20.0,1,79
Cycle Three In One Agarbatti (Incense) 100 Sticks,2026-07-03 12:23:00,Friday,70.0,2,122
Colgate Strong Teeth Toothpaste 300g,2026-07-03 12:25:00,Friday,155.0,1,95
Catch Black Pepper Powder 100g,2026-07-03 12:29:00,Friday,75.0,1,69
Pillsbury Chakki Fresh Atta 5kg,2026-07-03 12:29:00,Friday,255.0,1,93
Ponds Dreamflower Talcum Powder 400g,2026-07-03 12:30:00,Friday,295.0,1,120
Parle Monaco Salted Biscuits 120g,2026-07-03 12:32:00,Friday,25.0,1,133
Britannia 50-50 Maska Chaska 120g,2026-07-03 12:32:00,Friday,30.0,1,85
Britannia Good Day Cashew Biscuits 200g,2026-07-03 12:34:00,Friday,35.0,1,70
D-Mart Premia Jaggery Powder 1kg,2026-07-03 12:38:00,Friday,80.0,2,101
Snickers Peanut Chocolate Bar 50g,2026-07-03 12:39:00,Friday,50.0,1,125
Lay's Classic Salted Potato Chips 90g,2026-07-03 12:39:00,Friday,20.0,1,78
Kissan Fresh Tomato Ketchup 1kg,2026-07-03 12:42:00,Friday,150.0,1,89
Paper Boat Anar Drink 250ml,2026-07-03 12:44:00,Friday,40.0,1,86
Dabur Red Toothpaste 200g,2026-07-03 12:45:00,Friday,115.0,1,106
5 Star Chocolate Bar 20g,2026-07-03 12:46:00,Friday,20.0,1,121
Maggi Hot & Sweet Chilli Tomato Sauce 1kg,2026-07-03 12:47:00,Friday,170.0,1,138
Ching's Secret Hakka Noodles 150g,2026-07-03 12:55:00,Friday,40.0,3,116
D-Mart Premia Urad Dal White split 1kg,2026-07-03 12:56:00,Friday,150.0,1,77
Tata Tea Agni Dust Tea 1kg,2026-07-03 12:56:00,Friday,280.0,1,99
D-Mart Premia Black Eyed Lobia 1kg,2026-07-03 13:03:00,Friday,115.0,1,85
D-Mart Premia Green Cardamom (Elaichi) 50g,2026-07-03 13:05:00,Friday,180.0,1,62
Tata Salt SuperLite 1kg,2026-07-03 13:06:00,Friday,32.0,2,166
Vim Dishwash Bar 300g,2026-07-03 13:10:00,Friday,30.0,1,121
Vicco Vajradanti Toothpaste 200g,2026-07-03 13:13:00,Friday,140.0,2,99
Quaker Instant Oats 1kg,2026-07-03 13:16:00,Friday,190.0,1,75
Parle Hide & Seek Chocolate Chips 120g,2026-07-03 13:18:00,Friday,50.0,2,73
Amul Pure Cow Ghee 1L,2026-07-03 13:21:00,Friday,680.0,1,134
Boost Health Drink Refill 500g,2026-07-03 13:24:00,Friday,280.0,2,118
Patanjali Aloe Vera Gel 150ml,2026-07-03 13:26:00,Friday,110.0,1,123
Britannia NutriChoice Digestive 250g,2026-07-03 13:29:00,Friday,65.0,1,88
Exo Dishshine Bar 300g,2026-07-03 13:35:00,Friday,30.0,1,119
Kurkure Green Chutney Rajasthani 90g,2026-07-03 13:41:00,Friday,20.0,1,125
Lifebuoy Total 10 Soap (125g x 3),2026-07-03 13:41:00,Friday,135.0,1,136
Yippee Magic Masala Noodles 6-Pack,2026-07-03 13:42:00,Friday,85.0,1,117
Britannia Brown Bread 400g,2026-07-03 13:51:00,Friday,50.0,1,163
D-Mart Premia Coriander Seeds (Dhana) 200g,2026-07-03 13:58:00,Friday,50.0,1,139
D-Mart Premia Urad Dal Black whole 1kg,2026-07-03 14:07:00,Friday,140.0,2,99
D-Mart Premia Kala Chana 1kg,2026-07-03 14:10:00,Friday,85.0,1,77
Haldiram's Gulab Jamun Tin 1kg,2026-07-03 14:16:00,Friday,240.0,2,131
Kinley Water Bottle 1L,2026-07-03 14:17:00,Friday,20.0,3,137
Britannia NutriChoice Digestive 250g,2026-07-03 14:18:00,Friday,65.0,1,87
Tata Salt SuperLite 1kg,2026-07-03 14:19:00,Friday,32.0,1,165
D-Mart Premia Moong Dal Chilka 1kg,2026-07-03 14:20:00,Friday,130.0,1,136
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-07-03 14:25:00,Friday,45.0,1,82
Haldiram's Rasgulla Tin 1kg,2026-07-03 14:27:00,Friday,240.0,1,62
D-Mart Premia Toor Dal 1kg,2026-07-03 14:28:00,Friday,170.0,1,85
Amul Masti Spiced Buttermilk 200ml,2026-07-03 14:31:00,Friday,20.0,2,179
Tata Salt SuperLite 1kg,2026-07-03 14:44:00,Friday,32.0,1,164
D-Mart Premia Maida 1kg,2026-07-03 14:46:00,Friday,45.0,1,71
Pears Pure & Gentle Soap (125g x 3),2026-07-03 14:50:00,Friday,225.0,1,85
Balaji Wafers Simply Salted 100g,2026-07-03 14:51:00,Friday,40.0,1,135
Aashirvaad Mustard Seeds (Rai) 100g,2026-07-03 14:55:00,Friday,25.0,2,84
D-Mart Premia Thick Poha 1kg,2026-07-03 14:56:00,Friday,55.0,1,91
Balaji Wafers Masala Masti 100g,2026-07-03 14:58:00,Friday,40.0,1,90
Pass Pass Mouth Freshener 100g,2026-07-03 14:59:00,Friday,50.0,1,125
MTR Dosa Mix 500g,2026-07-03 15:00:00,Friday,120.0,1,90
Knorr Classic Tomato Soup 50g,2026-07-03 15:01:00,Friday,35.0,1,137
Amul Cheese Spread Garlic 200g,2026-07-03 15:06:00,Friday,120.0,1,134
Paper Boat Aam Panna Drink 250ml,2026-07-03 15:06:00,Friday,35.0,1,117
Kissan Mixed Fruit Jam 700g,2026-07-03 15:09:00,Friday,220.0,1,86
Kurkure Masala Munch 90g,2026-07-03 15:17:00,Friday,20.0,1,88
Everest Kashmiri Lalchili Powder 200g,2026-07-03 15:22:00,Friday,120.0,1,120
D-Mart Premia Camphor (Kapur) Tablets 50g,2026-07-03 15:23:00,Friday,55.0,1,137
Cadbury Dairy Milk Family Pack 100g,2026-07-03 15:23:00,Friday,100.0,3,119
Parle Monaco Salted Biscuits 120g,2026-07-03 15:26:00,Friday,25.0,1,132
Amul Taaza Toned Milk 1L,2026-07-03 15:34:00,Friday,56.0,1,110
Dabur Red Toothpaste 200g,2026-07-03 15:37:00,Friday,115.0,1,105
Mother Dairy Fresh Paneer 200g,2026-07-03 15:41:00,Friday,90.0,2,85
Real Fruit Power Guava Juice 1L,2026-07-03 15:41:00,Friday,120.0,2,119
Surf Excel Easy Wash Detergent 1kg,2026-07-03 15:42:00,Friday,140.0,1,106
Ariel Complete Front Load 1kg,2026-07-03 15:45:00,Friday,210.0,1,96
Knorr Sweet Corn Veg Soup 50g,2026-07-03 15:47:00,Friday,35.0,1,70
Cadbury Dairy Milk Silk Chocolate 150g,2026-07-03 15:53:00,Friday,175.0,1,117
Homelite Safety Matchbox (10-Pack bundle),2026-07-03 15:58:00,Friday,20.0,1,101
Tata Tea Gold Leaf Tea 500g,2026-07-03 15:58:00,Friday,240.0,1,124
Fortune Chakki Fresh Atta 10kg,2026-07-03 16:01:00,Friday,490.0,2,136
Amul Gold Full Cream Milk 1L,2026-07-03 16:02:00,Friday,66.0,4,115
Homelite Safety Matchbox (10-Pack bundle),2026-07-03 16:07:00,Friday,20.0,1,100
MDH Sambhar Masala 100g,2026-07-03 16:10:00,Friday,78.0,1,75
Dabur Apis Himalaya Honey 500g,2026-07-03 16:16:00,Friday,215.0,1,102
Aashirvaad Atta Shudh Chakki 5kg,2026-07-03 16:17:00,Friday,260.0,1,99
Lipton Green Tea Honey Lemon 25 Bags,2026-07-03 16:18:00,Friday,155.0,2,85
D-Mart Premia Cinnamon Sticks (Dalchini) 100g,2026-07-03 16:22:00,Friday,85.0,1,109
D-Mart Premia Matki (Moth Beans) 1kg,2026-07-03 16:22:00,Friday,120.0,1,105
Ching's Dark Soy Sauce 200g,2026-07-03 16:22:00,Friday,55.0,1,85
Colgate ZigZag Medium Toothbrush (Buy 2 Get 1),2026-07-03 16:25:00,Friday,70.0,1,75
Fortune Chakki Fresh Atta 10kg,2026-07-03 16:26:00,Friday,490.0,1,135
Frooti Mango Drink 1.2L,2026-07-03 16:26:00,Friday,75.0,2,139
Saffola Active Oil 1L,2026-07-03 16:32:00,Friday,170.0,1,122
Kurkure Masala Munch 90g,2026-07-03 16:39:00,Friday,20.0,1,87
D-Mart Premia Cumin Seeds (Jeera) 200g,2026-07-03 16:39:00,Friday,140.0,2,118
Tata Salt Rock Salt 1kg,2026-07-03 16:41:00,Friday,75.0,3,101
Compact Umbrellas Indian Monsoon Edition,2026-07-03 16:46:00,Friday,299.0,1,152
Dove Intense Repair Shampoo 650ml,2026-07-03 16:46:00,Friday,480.0,1,70
D-Mart Premia Sugar 5kg,2026-07-03 16:55:00,Friday,235.0,1,97
D-Mart Premia Mustard Seeds (Rai) 200g,2026-07-03 17:09:00,Friday,40.0,1,120
Wibs White Bread 400g,2026-07-03 17:10:00,Friday,45.0,1,76
Act II Popcorn Golden Sizzle 90g,2026-07-03 17:12:00,Friday,45.0,1,112
Mother Dairy Classic Dahi 400g,2026-07-03 17:13:00,Friday,50.0,1,106
Ching's Schezwan Chutney 250g,2026-07-03 17:14:00,Friday,85.0,2,99
Tide Plus Double Power Jasmine 1kg,2026-07-03 17:20:00,Friday,110.0,1,88
Gemini Vanaspati Ghee 1L,2026-07-03 17:21:00,Friday,120.0,1,135
Dabur Hajmola Regular Tablets 120 tab,2026-07-03 17:30:00,Friday,50.0,1,86
Haldiram's Cornflakes Mixture 400g,2026-07-03 17:30:00,Friday,120.0,1,80
Oreo Vanilla Creme Biscuits 120g,2026-07-03 17:35:00,Friday,35.0,1,136
Maggi 2-Minute Masala Noodles 12-Pack,2026-07-03 17:37:00,Friday,168.0,1,101
Parle Monaco Salted Biscuits 120g,2026-07-03 17:38:00,Friday,25.0,1,131
Pillsbury Chakki Fresh Atta 5kg,2026-07-03 17:40:00,Friday,255.0,1,92
Aashirvaad Atta Shudh Chakki 5kg,2026-07-03 17:42:00,Friday,260.0,1,98
Nescafe Classic Instant Coffee 100g,2026-07-03 17:42:00,Friday,310.0,1,72
Surf Excel Easy Wash Detergent 1kg,2026-07-03 17:45:00,Friday,140.0,1,105
Hit Flying Insect Killer Spray Red 400ml,2026-07-03 17:47:00,Friday,220.0,1,109
MDH Chana Masala 100g,2026-07-03 17:51:00,Friday,78.0,2,71
Haldiram's Bhujia Sev 400g,2026-07-03 17:53:00,Friday,110.0,1,66
Britannia Marie Gold Biscuits 250g,2026-07-03 17:53:00,Friday,30.0,1,109
Yippee Magic Masala Noodles 6-Pack,2026-07-03 17:53:00,Friday,85.0,1,116
Dettol Bathing Soap (125g x 3),2026-07-03 17:57:00,Friday,165.0,1,135
Patanjali Dant Kanti Toothpaste 200g,2026-07-03 17:59:00,Friday,95.0,1,101
Amul Cheese Block 200g,2026-07-03 17:59:00,Friday,135.0,1,105
D-Mart Premia Ajwain 100g,2026-07-03 18:03:00,Friday,45.0,1,68
Sunfeast Dark Fantasy Choco Fills 300g,2026-07-03 18:06:00,Friday,120.0,1,113
Fortune Mustard Oil 1L,2026-07-03 18:10:00,Friday,175.0,1,85
Lux Velvet Touch Soap (100g x 3),2026-07-03 18:23:00,Friday,110.0,1,73
5 Star Chocolate Bar 20g,2026-07-03 18:32:00,Friday,20.0,1,120
D-Mart Premia Moong Dal Yellow 1kg,2026-07-03 18:33:00,Friday,145.0,1,113
Wagh Bakri Premium Leaf Tea 1kg,2026-07-03 18:35:00,Friday,450.0,1,120
Dettol Antiseptic Liquid Bottle 500ml,2026-07-03 18:37:00,Friday,210.0,1,107
Tata Salt Lite 1kg,2026-07-03 18:38:00,Friday,28.0,1,140
Santoor Sandal & Turmeric Soap (125g x 3),2026-07-03 18:44:00,Friday,140.0,1,59
D-Mart Premia Sabudana 500g,2026-07-03 18:48:00,Friday,50.0,1,136
Close-Up Red Hot Gel Toothpaste 300g,2026-07-03 18:48:00,Friday,160.0,1,93
Head & Shoulders Anti-Dandruff Cool Menthol 650ml,2026-07-03 18:52:00,Friday,550.0,1,73
India Gate Feast Rozana Basmati Rice 5kg,2026-07-03 18:54:00,Friday,380.0,1,110
Clinic Plus Strong & Long Shampoo 650ml,2026-07-03 19:05:00,Friday,325.0,1,58
Maaza Mango Drink 1.2L,2026-07-03 19:07:00,Friday,75.0,1,81
Everest Tikhalal Chilli Powder 200g,2026-07-03 19:09:00,Friday,115.0,1,108
Amul Taaza Toned Milk 1L,2026-07-03 19:10:00,Friday,56.0,1,109
D-Mart Premia Puja Ghee Diya Wicks (100 pcs),2026-07-03 19:11:00,Friday,80.0,1,59
Fortune Chakki Fresh Atta 10kg,2026-07-03 19:12:00,Friday,490.0,1,134
Tata Salt Rock Salt 1kg,2026-07-03 19:14:00,Friday,75.0,1,100
D-Mart Premia Premium Cashew W180 250g,2026-07-03 19:14:00,Friday,390.0,1,75
Aashirvaad Rava Idli Mix 500g,2026-07-03 19:14:00,Friday,115.0,2,119
Nivea Soft Light Moisturising Cream 200ml,2026-07-03 19:16:00,Friday,290.0,1,102
D-Mart Premia Cloves (Laung) 50g,2026-07-03 19:17:00,Friday,95.0,1,111
Balaji Wafers Simply Salted 100g,2026-07-03 19:19:00,Friday,40.0,1,134
D-Mart Premia Masoor Whole 1kg,2026-07-03 19:22:00,Friday,105.0,1,86
D-Mart Premia Sesame Seeds White (Til) 200g,2026-07-03 19:22:00,Friday,90.0,2,105
Lizol Floor Cleaner Citrus 1L,2026-07-03 19:24:00,Friday,215.0,2,97
D-Mart Premia Sugar 1kg,2026-07-03 19:26:00,Friday,48.0,2,118
Fortune Sunflower Refined Oil 1L,2026-07-03 19:26:00,Friday,145.0,1,71
Munch Chocolate Wafer Bar 15g,2026-07-03 19:45:00,Friday,10.0,1,91
D-Mart Premia Thick Poha 1kg,2026-07-03 19:46:00,Friday,55.0,3,88
Nivea Soft Light Moisturising Cream 200ml,2026-07-03 19:46:00,Friday,290.0,1,101
Maggi Hot & Sweet Chilli Tomato Sauce 1kg,2026-07-03 19:49:00,Friday,170.0,1,137
Dettol Liquid Handwash Original Refill 1.5L,2026-07-03 19:49:00,Friday,230.0,1,104
Fortune Chakki Fresh Atta 10kg,2026-07-03 19:54:00,Friday,490.0,1,133
Bournvita Chocolate Nutrition Drink 1kg,2026-07-03 19:59:00,Friday,430.0,1,87
Haldiram's Rasgulla Tin 1kg,2026-07-04 08:02:00,Saturday,240.0,1,61
Tropicana 100% Orange Juice 1L,2026-07-04 08:04:00,Saturday,125.0,2,131
Kwality Walls Vanilla Tub 700ml,2026-07-04 08:06:00,Saturday,140.0,1,82
Gillette Guard Razor Blades (5-Pack),2026-07-04 08:10:00,Saturday,35.0,1,125
Gowardhan Cow Ghee 1L,2026-07-04 08:15:00,Saturday,710.0,1,119
Dabur Hajmola Regular Tablets 120 tab,2026-07-04 08:20:00,Saturday,50.0,1,85
Bru Green Label Coffee 500g,2026-07-04 08:32:00,Saturday,180.0,2,101
Lipton Green Tea Honey Lemon 25 Bags,2026-07-04 08:35:00,Saturday,155.0,1,84
Aashirvaad Atta Shudh Chakki 5kg,2026-07-04 08:37:00,Saturday,260.0,2,96
Kissan Mixed Fruit Jam 700g,2026-07-04 08:44:00,Saturday,220.0,2,84
MDH Chana Masala 100g,2026-07-04 08:45:00,Saturday,78.0,1,70
Wibs White Bread 400g,2026-07-04 08:50:00,Saturday,45.0,2,74
D-Mart Premia Maida 1kg,2026-07-04 09:00:00,Saturday,45.0,1,70
Gemini Vanaspati Ghee 1L,2026-07-04 09:03:00,Saturday,120.0,1,134
Tata Salt SuperLite 1kg,2026-07-04 09:04:00,Saturday,32.0,1,163
Britannia 50-50 Maska Chaska 120g,2026-07-04 09:09:00,Saturday,30.0,1,84
